date;tmax;prcp;snow;wspd;wpgt;max_water_temperature;avg_water_level;suspended_solids_concentration;max_flow_rate;swimming;swimming_hardcore;ice_bath;swimming_hardcore_new
2014-06-11;30,6;0,0;0,0;11,5;50,8;19,2;59,0;7,44;45,9;0;0;0;0
2014-06-12;29,1;0,6;0,0;9,4;30,6;19,2;64,0;7,44;43,3;1;1;0;0
2014-06-13;25,8;0,0;0,0;9,4;34,2;18,3;67,0;7,74;47,4;1;1;0;0
2014-06-14;21,5;0,0;0,0;10,4;36,4;17,5;70,0;13,82;51,7;0;1;0;1
2014-06-15;22,7;0,0;0,0;12,2;34,6;16,3;62,0;10,93;40,6;0;1;0;1
2014-06-16;22,2;0,0;0,0;10,1;34,9;16,0;58,0;12,75;37,5;0;1;0;1
2014-06-17;23,6;0,0;0,0;10,1;34,9;16,1;57,0;20,27;38,2;0;1;0;1
2014-06-18;25,1;0,0;0,0;11,2;36,4;16,4;60,0;36,39;38,9;0;1;0;1
2014-06-19;25,1;1,4;0,0;11,9;40,3;16,4;60,0;46,0;39,4;0;1;0;1
2014-06-20;17,7;1,1;0,0;10,8;34,9;16,4;53,0;201,85;30,0;0;0;0;0
2014-06-21;21,8;0,0;0,0;7,2;28,1;15,6;52,0;585,27;28,1;0;0;0;0
2014-06-22;26,8;0,0;0,0;8,6;42,1;16,3;51,0;599,38;28,8;0;0;0;0
2014-06-23;26,9;8,4;0,0;7,2;27,4;17,4;52,0;437,54;32,6;0;0;0;0
2014-06-24;23,5;2,2;0,0;7,6;19,4;17,7;64,0;252,25;44,7;0;0;0;0
2014-06-25;20,4;0,3;0,0;9,4;46,4;16,7;63,0;90,08;40,7;0;0;0;0
2014-06-26;23,2;0,0;0,0;7,2;24,8;16,1;68,0;192,49;47,2;0;0;0;0
2014-06-27;26,1;0,0;0,0;8,3;32,4;17,3;65,0;185,93;44,0;0;0;0;0
2014-06-28;29,0;6,9;0,0;10,8;49,0;17,9;63,0;219,52;42,3;0;0;0;0
2014-06-29;16,5;16,5;0,0;10,8;31,0;17,9;60,0;278,08;43,4;0;0;0;0
2014-06-30;16,6;15,2;0,0;11,9;50,4;15,8;87,0;86,37;85,1;0;0;0;0
2014-07-01;22,6;0,0;0,0;6,8;28,1;15,1;94,0;25,44;83,9;0;1;0;1
2014-07-02;17,7;8,3;0,0;5,8;22,7;15,3;84,0;20,32;68,7;0;0;0;0
2014-07-03;26,2;0,0;0,0;7,6;49,3;16,1;88,0;14,39;72,1;0;1;0;1
2014-07-04;29,4;0,0;0,0;9,7;32,4;17,2;92,0;12,94;77,2;0;1;0;1
2014-07-05;24,7;0,1;0,0;14,4;53,3;16,7;80,0;11,44;70,7;0;0;0;0
2014-07-06;30,4;3,1;0,0;10,1;65,5;17,5;62,0;6,93;43,0;0;0;0;0
2014-07-07;26,2;5,9;0,0;8,6;47,2;17,8;59,0;7,77;41,9;0;1;0;1
2014-07-08;19,3;19,8;0,0;15,1;45,4;17,8;71,0;8,45;64,9;0;0;0;0
2014-07-09;14,5;4,2;0,0;18,4;45,4;16,1;119,0;234,75;154,0;0;0;0;0
2014-07-10;15,6;6,4;0,0;12,6;38,5;13,6;117,0;154,07;143,0;0;0;0;0
2014-07-11;21,2;2,6;0,0;8,3;30,2;14,6;117,0;39,32;146,0;0;0;0;0
2014-07-12;21,2;9,3;0,0;11,2;27,7;14,3;140,0;57,34;149,0;0;0;0;0
2014-07-13;23,2;1,0;0,0;10,8;31,0;15,3;130,0;24,27;141,0;0;0;0;0
2014-07-14;24,4;0,2;0,0;9,4;38,9;15,4;116,0;17,52;117,0;0;0;0;0
2014-07-15;25,7;0,0;0,0;7,6;20,5;16,1;110,0;15,55;105,0;0;0;0;0
2014-07-16;28,1;0,0;0,0;6,8;23,4;16,9;102,0;11,68;101,0;0;0;0;0
2014-07-17;28,2;0,0;0,0;6,8;32,0;17,6;93,0;8,7;83,8;0;1;0;1
2014-07-18;30,0;0,0;0,0;5,8;19,1;18,1;82,0;6,79;64,0;1;1;0;0
2014-07-19;33,6;0,0;0,0;7,9;23,8;18,7;75,0;5,55;56,7;1;1;0;0
2014-07-20;30,8;0,2;0,0;9,0;32,4;18,5;69,0;4,22;48,9;1;1;0;0
2014-07-21;19,6;35,3;0,0;13,7;36,7;18,2;80,0;6,86;101,0;0;0;0;0
2014-07-22;20,4;5,8;0,0;5,4;20,9;15,9;117,0;20,83;125,0;0;0;0;0
2014-07-23;26,7;0,0;0,0;7,6;34,2;16,2;116,0;16,91;125,0;0;0;0;0
2014-07-24;24,9;0,0;0,0;5,8;28,8;16,3;111,0;9,22;110,0;0;0;0;0
2014-07-25;27,5;0,0;0,0;6,8;21,2;16,8;101,0;6,3;87,8;0;1;0;1
2014-07-26;25,5;15,2;0,0;9,0;32,0;17,2;86,0;5,5;62,6;0;1;0;1
2014-07-27;22,7;0,0;0,0;11,9;29,9;16,8;124,0;37,58;138,0;0;0;0;0
2014-07-28;26,8;0,0;0,0;7,6;30,6;17,6;131,0;18,33;130,0;0;0;0;0
2014-07-29;23,6;1,4;0,0;9,4;31,3;17,0;129,0;22,68;129,0;0;0;0;0
2014-07-30;20,7;22,7;0,0;11,2;28,4;16,5;131,0;29,59;175,0;0;0;0;0
2014-07-31;22,8;0,0;0,0;9,4;29,9;16,2;224,0;1292,14;386,0;0;0;0;0
2014-08-01;25,0;0,0;0,0;9,0;27,7;15,3;237,0;622,82;331,0;0;0;0;0
2014-08-02;28,0;2,5;0,0;6,8;31,3;15,6;219,0;431,19;281,0;0;0;0;0
2014-08-03;26,1;0,1;0,0;7,9;25,6;15,3;219,0;397,11;295,0;0;0;0;0
2014-08-04;26,5;8,5;0,0;9,7;51,5;16,1;220,0;381,58;304,0;0;0;0;0
2014-08-05;22,0;0,3;0,0;8,6;25,2;14,6;223,0;314,26;311,0;0;0;0;0
2014-08-06;24,5;0,0;0,0;5,8;16,6;15,7;200,0;108,97;293,0;0;0;0;0
2014-08-07;25,9;1,3;0,0;6,5;43,9;16,7;149,0;40,17;165,0;0;0;0;0
2014-08-08;27,8;0,0;0,0;6,8;24,5;17,6;131,0;23,79;123,0;0;0;0;0
2014-08-09;25,2;0,2;0,0;11,5;42,1;16,6;120,0;17,1;103,0;0;0;0;0
2014-08-10;30,7;5,9;0,0;9,4;47,9;17,0;121,0;14,89;108,0;0;0;0;0
2014-08-11;19,5;23,8;0,0;8,3;36,4;16,5;117,0;13,3;121,0;0;0;0;0
2014-08-12;21,5;0,0;0,0;9,4;24,8;15,6;145,0;24,74;151,0;0;0;0;0
2014-08-13;17,8;10,5;0,0;10,4;50,8;15,2;145,0;20,63;145,0;0;0;0;0
2014-08-14;19,2;0,5;0,0;9,7;35,6;14,5;155,0;19,86;168,0;0;0;0;0
2014-08-15;19,2;0,4;0,0;13,7;56,9;14,1;140,0;14,99;150,0;0;0;0;0
2014-08-16;17,6;12,8;0,0;14,0;40,7;14,5;126,0;12,04;117,0;0;0;0;0
2014-08-17;22,7;0,0;0,0;12,2;43,9;15,0;117,0;9,52;104,0;0;0;0;0
2014-08-18;22,3;2,5;0,0;13,0;46,1;15,0;110,0;7,34;94,2;0;0;0;0
2014-08-19;21,2;0,0;0,0;6,8;36,0;15,4;110,0;5,69;95,2;0;0;0;0
2014-08-20;17,1;0,8;0,0;5,8;20,5;14,6;103,0;4,76;89,3;0;0;0;0
2014-08-21;19,9;0,0;0,0;7,2;24,1;15,1;100,0;3,88;79,7;0;0;0;0
2014-08-22;21,7;0,0;0,0;7,2;26,6;14,8;91,0;3,42;74,5;0;0;0;0
2014-08-23;19,6;3,5;0,0;9,4;52,2;14,8;84,0;2,99;65,0;0;0;0;0
2014-08-24;18,0;0,0;0,0;11,9;49,0;14,9;77,0;2,86;54,0;0;0;0;0
2014-08-25;20,0;6,7;0,0;7,6;28,4;14,7;77,0;2,32;52,7;0;0;0;0
2014-08-26;20,9;1,3;0,0;14,4;51,8;15,1;91,0;2,47;81,0;0;0;0;0
2014-08-27;17,9;2,3;0,0;10,8;49,3;14,9;97,0;2,85;90,5;0;0;0;0
2014-08-28;23,1;0,0;0,0;5,4;18,7;15,0;99,0;4,07;86,3;0;0;0;0
2014-08-29;22,2;6,7;0,0;6,8;21,6;15,8;88,0;2,75;76,3;0;1;0;1
2014-08-30;22,6;0,0;0,0;6,5;18,7;16,0;89,0;3,52;73,5;0;1;0;1
2014-08-31;16,0;34,3;0,0;9,4;50,8;15,5;85,0;4,59;69,7;0;0;0;0
2014-09-01;14,5;0,0;0,0;10,4;31,7;14,6;130,0;16,34;165,0;0;0;0;0
2014-09-02;17,5;2,3;0,0;7,6;25,6;13,2;146,0;14,05;172,0;0;0;0;0
2014-09-03;17,0;0,0;0,0;10,1;32,0;14,2;127,0;7,03;141,0;0;0;0;0
2014-09-04;22,0;0,0;0,0;10,4;29,2;14,6;113,0;7,45;108,0;0;0;0;0
2014-09-05;22,6;0,0;0,0;4,3;18,0;14,9;115,0;10,26;111,0;0;0;0;0
2014-09-06;25,2;1,5;0,0;4,7;29,5;15,4;113,0;10,65;105,0;0;0;0;0
2014-09-07;25,8;1,6;0,0;5,0;23,4;15,6;104,0;10,54;101,0;0;0;0;0
2014-09-08;26,9;18,7;0,0;5,0;20,9;15,9;100,0;11,41;93,4;0;0;0;0
2014-09-09;23,3;1,8;0,0;5,8;31,7;16,0;96,0;16,91;91,9;0;0;0;0
2014-09-10;19,7;0,0;0,0;6,5;23,8;15,2;100,0;20,02;92,8;0;0;0;0
2014-09-11;18,7;2,5;0,0;7,9;27,7;14,8;95,0;12,26;81,0;0;0;0;0
2014-09-12;12,6;9,4;0,0;13,3;38,5;13,5;102,0;7,35;97,8;0;0;0;0
2014-09-13;16,0;1,1;0,0;7,2;27,0;13,7;109,0;7,82;104,0;0;0;0;0
2014-09-14;17,4;6,3;0,0;5,0;18,0;13,7;109,0;10,92;115,0;0;0;0;0
2014-09-15;18,1;0,0;0,0;6,1;21,2;14,6;102,0;8,93;98,6;0;0;0;0
2014-09-16;21,2;0,0;0,0;4,7;20,9;15,3;100,0;5,19;93,1;0;0;0;0
2014-09-17;22,9;0,0;0,0;6,1;22,0;15,5;92,0;7,46;80,3;0;1;0;1
2014-09-18;25,7;0,6;0,0;4,7;27,0;16,0;84,0;4,18;66,9;0;1;0;1
2014-09-19;26,1;20,4;0,0;4,7;40,7;16,5;86,0;4,62;82,5;0;1;0;1
2014-09-20;22,2;7,0;0,0;7,2;33,1;16,1;84,0;3,44;80,0;0;1;0;1
2014-09-21;21,5;8,8;0,0;12,2;46,4;15,5;71,0;4,33;51,2;0;1;0;1
2014-09-22;13,8;0,0;0,0;16,2;44,3;15,2;90,0;4,88;90,0;0;0;0;0
2014-09-23;15,1;0,0;0,0;9,4;27,4;13,4;94,0;6,23;85,6;0;0;0;0
2014-09-24;19,8;4,5;0,0;7,2;30,2;13,6;89,0;5,25;71,1;0;0;0;0
2014-09-25;15,0;1,3;0,0;10,4;35,3;14,1;92,0;5,38;83,1;0;0;0;0
2014-09-26;16,9;0,0;0,0;9,4;35,3;13,2;96,0;7,94;84,0;0;0;0;0
2014-09-27;18,0;0,0;0,0;6,5;25,2;14,0;75,0;11,02;57,2;0;0;0;0
2014-09-28;18,1;0,0;0,0;5,8;16,2;14,3;68,0;12,0;44,2;0;0;0;0
2014-09-29;21,7;0,0;0,0;5,0;18,0;15,2;67,0;12,61;50,0;0;1;0;1
2014-09-30;19,3;14,3;0,0;4,7;15,5;15,6;75,0;14,67;59,7;0;0;0;0
2014-10-01;19,3;1,4;0,0;3,6;14,4;15,4;87,0;13,06;84,6;0;0;0;0
2014-10-02;19,5;0,0;0,0;6,1;23,4;14,7;99,0;12,17;85,8;0;0;0;0
2014-10-03;18,2;0,0;0,0;7,9;25,2;14,3;83,0;12,66;73,3;0;0;0;0
2014-10-04;11,5;0,0;0,0;6,8;20,2;13,6;71,0;15,88;50,7;0;0;0;0
2014-10-05;14,6;0,0;0,0;6,1;22,3;13,2;67,0;16,28;43,0;0;0;0;0
2014-10-06;14,0;0,0;0,0;5,8;21,6;13,7;68,0;19,56;45,3;0;0;0;0
2014-10-07;23,1;0,0;0,0;7,6;23,8;13,9;69,0;20,32;43,3;0;0;0;0
2014-10-08;20,6;0,0;0,0;9,0;34,9;13,8;70,0;20,92;45,6;0;0;0;0
2014-10-09;27,0;0,0;0,0;6,8;24,5;13,6;68,0;22,86;44,3;0;0;0;0
2014-10-10;22,4;0,0;0,0;6,8;23,4;14,2;71,0;22,79;46,1;0;0;0;0
2014-10-11;20,1;0,0;0,0;5,4;21,6;14,1;72,0;24,04;49,7;0;0;0;0
2014-10-12;19,5;0,0;0,0;5,8;23,4;13,6;58,0;31,14;35,4;0;0;0;0
2014-10-13;18,3;3,6;0,0;6,5;24,1;13,5;54,0;29,69;27,0;0;0;0;0
2014-10-14;20,6;2,6;0,0;7,9;28,4;14,1;58,0;25,67;32,0;0;0;0;0
2014-10-15;18,9;1,6;0,0;5,4;20,9;14,1;59,0;26,67;31,8;0;0;0;0
2014-10-16;19,5;8,4;0,0;10,1;34,2;14,2;58,0;29,32;31,3;0;0;0;0
2014-10-17;15,3;4,9;0,0;7,9;48,2;14,3;57,0;28,81;29,4;0;0;0;0
2014-10-18;20,2;0,0;0,0;6,1;18,7;13,6;56,0;21,66;29,4;0;0;0;0
2014-10-19;24,3;0,0;0,0;7,9;36,0;13,4;50,0;24,2;21,3;0;0;0;0
2014-10-20;22,6;31,5;0,0;10,4;37,1;13,6;51,0;30,36;25,9;0;0;0;0
2014-10-21;18,5;6,7;0,0;14,8;88,2;14,2;72,0;30,66;49,4;0;0;0;0
2014-10-22;7,5;21,0;0,0;24,8;61,9;13,6;87,0;23,21;67,4;0;0;0;0
2014-10-23;7,2;0,1;0,0;18,7;58,0;11,0;163,0;74,57;315,0;0;0;0;0
2014-10-24;12,4;0,0;0,0;8,3;23,8;11,6;194,0;66,52;311,0;0;0;0;0
2014-10-25;11,0;3,0;0,0;4,7;14,0;11,4;137,0;64,59;172,0;0;0;0;0
2014-10-26;14,3;0,0;0,0;7,2;23,4;11,4;122,0;51,33;121,0;0;0;0;0
2014-10-27;7,8;0,0;0,0;9,7;23,0;11,0;130,0;48,73;135,0;0;0;0;0
2014-10-28;6,8;0,0;0,0;6,1;17,6;10,3;122,0;41,38;122,0;0;0;0;0
2014-10-29;14,1;0,0;0,0;6,5;28,1;10,0;109,0;35,09;102,0;0;0;0;0
2014-10-30;11,2;0,6;0,0;5,0;20,2;9,7;106,0;10,27;93,8;0;0;0;0
2014-10-31;15,6;0,0;0,0;6,1;16,9;10,0;99,0;13,32;84,6;0;0;0;0
2014-11-01;17,7;0,0;0,0;1,4;12,2;9,8;100,0;12,47;82,8;0;0;0;0
2014-11-02;19,4;0,0;0,0;5,0;16,6;10,0;94,0;9,59;76,1;0;0;0;0
2014-11-03;19,2;0,0;0,0;6,8;23,4;9,8;90,0;26,6;71,2;0;0;0;0
2014-11-04;22,9;0,0;0,0;14,8;45,0;9,9;83,0;12,29;63,8;0;0;0;0
2014-11-05;14,3;11,4;0,0;9,7;33,5;10,1;86,0;6,28;65,6;0;0;0;0
2014-11-06;5,6;6,8;0,0;7,6;28,4;10,0;94,0;4,69;95,6;0;0;0;0
2014-11-07;8,4;0,0;0,0;6,1;20,9;9,4;107,0;5,36;97,9;0;0;0;0
2014-11-08;13,8;0,0;0,0;8,3;28,8;10,2;98,0;4,01;89,6;0;0;0;0
2014-11-09;10,9;0,0;0,0;5,8;22,0;9,6;92,0;3,38;75,0;0;0;0;0
2014-11-10;9,0;0,0;0,0;6,1;24,8;9,4;89,0;3,21;71,8;0;0;0;0
2014-11-11;12,6;0,0;0,0;7,6;24,5;9,2;82,0;3,39;64,9;0;0;1;0
2014-11-12;12,7;0,0;0,0;8,6;26,6;8,4;82,0;3,81;64,4;0;0;1;0
2014-11-13;10,3;0,0;0,0;6,5;18,0;8,8;84,0;4,32;67,1;0;0;0;0
2014-11-14;8,9;0,0;0,0;7,6;19,8;8,9;79,0;4,55;62,5;0;0;1;0
2014-11-15;9,2;0,0;0,0;8,6;31,7;9,2;69,0;4,82;48,7;0;0;1;0
2014-11-16;11,6;0,2;0,0;11,5;37,4;9,1;69,0;5,9;47,9;0;0;0;0
2014-11-17;6,6;10,8;0,0;5,8;20,5;8,8;69,0;4,77;51,4;0;0;1;0
2014-11-18;6,0;16,1;0,0;14,0;34,2;8,7;72,0;5,27;69,6;0;0;0;0
2014-11-19;7,1;0,0;0,0;10,8;44,3;8,3;88,0;5,99;73,3;0;0;0;0
2014-11-20;7,4;0,0;0,0;6,1;18,4;8,5;81,0;6,01;72,5;0;0;0;0
2014-11-21;6,1;0,0;0,0;7,9;23,0;8,5;74,0;12,36;57,8;0;0;1;0
2014-11-22;10,8;0,1;0,0;5,8;15,1;8,7;70,0;6,77;54,7;0;0;1;0
2014-11-23;4,7;0,0;0,0;6,1;17,6;8,6;61,0;7,57;40,6;0;0;1;0
2014-11-24;11,3;0,0;0,0;5,4;19,1;8,5;56,0;11,35;34,8;0;0;1;0
2014-11-25;6,7;0,0;0,0;12,6;38,5;8,4;69,0;6,88;54,9;0;0;0;0
2014-11-26;4,1;0,0;0,0;9,7;23,4;8,0;75,0;10,11;57,2;0;0;1;0
2014-11-27;4,3;0,0;0,0;8,3;23,8;8,1;70,0;10,34;53,3;0;0;1;0
2014-11-28;2,9;0,0;0,0;11,2;27,4;8,0;69,0;13,2;51,1;0;0;0;0
2014-11-29;1,8;0,0;0,0;10,1;24,5;7,6;69,0;8,15;50,5;0;0;1;0
2014-11-30;1,8;0,0;0,0;9,0;29,5;7,3;65,0;3,05;44,5;0;0;1;0
2014-12-01;3,5;1,7;0,0;9,7;30,6;7,2;63,0;3,44;43,6;0;0;1;0
2014-12-02;3,3;0,3;0,0;4,3;19,1;7,3;63,0;3,73;44,1;0;0;1;0
2014-12-03;2,7;0,0;0,0;5,4;21,6;7,2;62,0;3,13;44,6;0;0;1;0
2014-12-04;3,6;0,0;0,0;1,8;16,2;7,5;59,0;3,78;39,0;0;0;1;0
2014-12-05;3,3;0,2;0,0;1,1;13,0;7,5;55,0;4,8;32,2;0;0;1;0
2014-12-06;3,0;1,4;0,0;1,1;14,0;7,3;49,0;4,82;27,5;0;0;1;0
2014-12-07;3,5;0,7;0,0;4,7;25,2;7,1;49,0;5,29;26,8;0;0;1;0
2014-12-08;3,6;1,4;0,0;6,5;42,5;7,3;50,0;5,52;27,6;0;0;1;0
2014-12-09;1,4;0,0;0,0;0,7;15,5;7,2;55,0;5,41;31,9;0;0;1;0
2014-12-10;3,6;1,0;0,0;5,4;29,2;6,5;58,0;4,54;33,8;0;0;1;0
2014-12-11;6,8;0,0;0,0;19,8;69,8;6,6;60,0;4,92;37,3;0;0;0;0
2014-12-12;9,6;0,0;0,0;13,3;46,4;6,5;59,0;4,87;37,5;0;0;0;0
2014-12-13;11,4;0,0;0,0;6,1;24,1;6,4;47,0;6,72;26,1;0;0;1;0
2014-12-14;13,6;0,0;0,0;3,2;16,9;6,1;46,0;6,28;22,0;0;0;1;0
2014-12-15;10,2;0,5;0,0;4,7;20,2;6,9;45,0;7,66;23,0;0;0;1;0
2014-12-16;8,2;2,4;0,0;2,5;18,7;7,1;48,0;8,17;24,6;0;0;1;0
2014-12-17;6,1;7,0;0,0;10,1;47,2;7,1;55,0;6,61;32,4;0;0;1;0
2014-12-18;11,5;3,6;0,0;15,8;61,9;7,3;64,0;4,57;49,7;0;0;0;0
2014-12-19;14,2;12,7;0,0;22,7;61,9;7,5;79,0;8,31;70,9;0;0;0;0
2014-12-20;8,4;0,5;0,0;20,2;67,3;7,4;71,0;9,67;52,0;0;0;0;0
2014-12-21;6,9;0,0;0,0;17,3;50,4;6,9;66,0;6,26;48,1;0;0;0;0
2014-12-22;11,7;0,0;0,0;19,8;54,0;6,5;59,0;5,03;35,8;0;0;0;0
2014-12-23;12,7;0,0;0,0;9,7;47,2;6,3;56,0;5,76;32,4;0;0;1;0
2014-12-24;8,7;0,7;0,0;15,5;50,8;6,3;54,0;6,25;29,0;0;0;0;0
2014-12-25;8,6;6,2;0,0;18,7;64,1;6,0;51,0;8,61;28,3;0;0;0;0
2014-12-26;2,6;5,2;20,0;10,1;48,6;6,0;54,0;6,25;29,8;0;0;1;0
2014-12-27;2,1;2,9;60,0;10,4;32,8;5,4;51,0;7,08;26,2;0;0;0;0
2014-12-28;1,3;1,8;40,0;9,7;34,9;5,3;56,0;7,0;30,8;0;0;0;0
2014-12-29;-3,9;3,3;50,0;12,2;47,9;4,2;63,0;5,62;41,3;0;0;0;0
2014-12-30;-1,2;12,4;90,0;9,7;29,9;4,0;61,0;4,72;36,9;0;0;0;0
2014-12-31;0,2;0,0;300,0;4,3;23,8;4,3;52,0;5,23;29,9;0;0;0;0
2015-01-01;2,4;0,0;230,0;11,5;37,43;4,2;47,0;5,57;23,3;0;0;0;0
2015-01-02;6,3;6,2;180,0;11,5;37,43;4,3;47,0;5,08;24,0;0;0;0;0
2015-01-03;8,4;19,7;20,0;11,5;37,43;5,2;55,0;4,51;42,9;0;0;0;0
2015-01-04;2,0;0,1;0,0;11,5;37,43;5,4;110,0;18,6;137,0;0;0;0;0
2015-01-05;4,7;0,0;0,0;11,5;37,43;4,5;100,0;8,25;101,0;0;0;0;0
2015-01-06;7,7;0,0;0,0;11,5;37,43;4,7;84,0;4,61;70,2;0;0;0;0
2015-01-07;3,7;1,1;0,0;11,5;37,43;5,0;77,0;4,02;56,3;0;0;0;0
2015-01-08;9,4;1,0;0,0;11,5;37,43;5,1;81,0;4,18;64,3;0;0;0;0
2015-01-09;10,5;2,4;0,0;11,5;37,43;5,7;86,0;5,23;69,1;0;0;0;0
2015-01-10;16,3;6,2;0,0;11,5;37,43;6,6;109,0;9,51;128,0;0;0;0;0
2015-01-11;12,1;4,7;0,0;11,5;37,43;6,6;134,0;15,17;163,0;0;0;0;0
2015-01-12;9,5;0,0;0,0;11,5;37,43;5,0;137,0;15,55;158,0;0;0;0;0
2015-01-13;14,8;0,0;0,0;11,5;37,43;4,8;114,0;10,01;125,0;0;0;0;0
2015-01-14;9,2;2,1;0,0;11,5;37,43;5,1;95,0;8,91;90,4;0;0;0;0
2015-01-15;8,9;0,0;0,0;11,5;37,43;5,4;90,0;7,67;73,8;0;0;0;0
2015-01-16;9,1;2,9;0,0;11,5;37,43;5,3;80,0;7,7;69,7;0;0;0;0
2015-01-17;4,7;10,7;0,0;11,5;37,43;5,2;76,0;7,42;57,9;0;0;0;0
2015-01-18;2,2;0,1;0,0;11,5;37,43;4,8;77,0;7,4;58,3;0;0;0;0
2015-01-19;4,8;0,0;0,0;11,5;37,43;5,0;78,0;7,48;68,0;0;0;0;0
2015-01-20;1,8;0,0;0,0;11,5;37,43;4,9;76,0;7,2;60,8;0;0;0;0
2015-01-21;0,8;0,0;0,0;11,5;37,43;4,8;74,0;6,22;57,1;0;0;0;0
2015-01-22;1,0;0,1;0,0;11,5;37,43;4,9;73,0;6,71;56,2;0;0;0;0
2015-01-23;0,3;0,5;0,0;11,5;37,43;5,0;75,0;6,36;59,1;0;0;0;0
2015-01-24;1,0;2,0;0,0;11,5;37,43;5,1;71,0;6,51;56,4;0;0;0;0
2015-01-25;0,8;3,0;40,0;11,5;37,43;5,1;63,0;6,64;46,1;0;0;0;0
2015-01-26;3,9;6,0;70,0;11,5;37,43;4,8;59,0;6,85;40,6;0;0;0;0
2015-01-27;1,9;7,4;40,0;11,5;37,43;4,7;58,0;6,96;37,6;0;0;0;0
2015-01-28;3,2;5,1;100,0;11,5;37,43;4,6;54,0;6,95;34,3;0;0;0;0
2015-01-29;4,3;0,7;50,0;11,5;37,43;4,6;63,0;7,66;49,4;0;0;0;0
2015-01-30;2,4;4,5;40,0;11,5;37,43;4,6;67,0;7,88;47,9;0;0;0;0
2015-01-31;4,1;0,0;100,0;11,5;37,43;4,4;59,0;7,62;46,3;0;0;0;0
2015-02-01;2,8;1,9;70,0;11,7;38,33;4,4;49,0;9,47;29,7;0;0;0;0
2015-02-02;2,3;2,5;90,0;11,7;38,33;4,1;46,0;11,41;25,9;0;0;0;0
2015-02-03;1,5;0,0;110,0;11,7;38,33;3,6;53,0;9,94;32,0;0;0;0;0
2015-02-04;0,0;0,0;100,0;11,7;38,33;3,8;58,0;8,56;38,4;0;0;0;0
2015-02-05;-1,0;0,0;90,0;11,7;38,33;3,9;60,0;8,5;41,4;0;0;0;0
2015-02-06;-1,7;0,0;80,0;11,7;38,33;3,4;55,0;9,77;33,9;0;0;0;0
2015-02-07;-1,1;0,2;80,0;11,7;38,33;3,0;57,0;10,6;36,5;0;0;0;0
2015-02-08;1,5;1,0;80,0;11,7;38,33;2,9;52,0;9,0;31,0;0;0;0;0
2015-02-09;0,8;0,1;90,0;11,7;38,33;2,9;49,0;8,4;28,3;0;0;0;0
2015-02-10;5,5;0,0;80,0;11,7;38,33;3,7;54,0;9,46;31,9;0;0;0;0
2015-02-11;0,7;0,0;50,0;11,7;38,33;3,8;53,0;9,39;31,1;0;0;0;0
2015-02-12;2,9;0,0;40,0;11,7;38,33;4,2;55,0;9,69;33,8;0;0;0;0
2015-02-13;3,6;0,0;30,0;11,7;38,33;4,2;52,0;8,89;31,5;0;0;0;0
2015-02-14;1,0;0,0;20,0;11,7;38,33;3,9;50,0;8,56;35,5;0;0;0;0
2015-02-15;1,0;0,0;0,0;11,7;38,33;4,0;44,0;7,24;23,7;0;0;0;0
2015-02-16;2,8;0,0;0,0;11,7;38,33;4,4;44,0;7,2;22,7;0;0;0;0
2015-02-17;-0,9;0,0;0,0;11,7;38,33;4,3;48,0;7,94;30,6;0;0;0;0
2015-02-18;-0,5;0,0;0,0;11,7;38,33;4,4;53,0;9,1;32,6;0;0;0;0
2015-02-19;4,1;0,0;0,0;11,7;38,33;4,6;51,0;8,76;30,6;0;0;0;0
2015-02-20;13,8;0,0;0,0;11,7;38,33;4,5;50,0;8,5;28,9;0;0;0;0
2015-02-21;9,6;2,5;0,0;8,6;32,0;4,3;46,0;7,63;26,0;0;0;1;0
2015-02-22;2,9;2,2;10,0;7,6;18,0;4,3;44,0;7,16;23,0;0;0;1;0
2015-02-23;7,5;3,5;0,0;9,4;33,8;4,7;44,0;7,16;23,3;0;0;1;0
2015-02-24;5,4;1,4;0,0;12,2;36,0;4,9;48,0;7,88;27,3;0;0;0;0
2015-02-25;5,5;0,1;0,0;7,2;26,3;4,8;47,0;7,62;26,5;0;0;1;0
2015-02-26;7,3;0,0;0,0;6,5;19,1;4,8;46,0;7,49;26,1;0;0;1;0
2015-02-27;8,1;4,1;0,0;7,6;27,0;4,7;46,0;7,41;24,1;0;0;1;0
2015-02-28;4,5;0,0;0,0;8,6;25,9;4,6;49,0;8,09;27,3;0;0;1;0
2015-03-01;9,0;2,4;0,0;13,7;42,5;4,8;45,0;7,31;24,4;0;0;0;0
2015-03-02;9,2;12,1;0,0;20,2;59,4;5,4;61,0;12,03;71,7;0;0;0;0
2015-03-03;8,7;2,4;0,0;16,2;45,0;4,8;90,0;22,67;80,0;0;0;0;0
2015-03-04;6,6;0,9;0,0;12,6;60,5;5,7;79,0;18,05;66,0;0;0;0;0
2015-03-05;4,1;0,6;0,0;11,9;33,5;5,3;75,0;14,89;57,5;0;0;0;0
2015-03-06;6,8;0,0;0,0;6,8;20,5;5,2;66,0;11,45;49,7;0;0;1;0
2015-03-07;10,7;0,0;0,0;7,9;28,8;5,6;60,0;9,32;40,8;0;0;1;0
2015-03-08;12,7;0,0;0,0;8,3;28,4;5,6;54,0;5,59;32,4;0;0;1;0
2015-03-09;13,8;0,0;0,0;6,1;24,1;5,8;53,0;3,25;31,4;0;0;1;0
